Id,Score
20985396,0
20990199,6
20995315,3
20999939,15
20893022,14
20941160,1
20987214,7
20997183,9
21010400,18
21003478,8
21012006,13
20962923,1
20981074,1
21014087,17
20926763,0
21007052,9
21011506,0
21016771,11
20984148,14
21020715,26
20901388,9
20901518,17
20906474,41
21025622,13
21018750,5
21028438,20
20991605,0
20996104,7
20996193,26
21006093,6
21028872,6
20931020,21
20967812,2
21029187,3
21020077,5
21029679,6
20993661,5
21031488,15
21050362,4
21018037,15
21049908,25
21062362,6
21033368,5
21056037,18
21065616,11
21065648,24
21069699,28
21051345,4
21055786,15
21068727,6
21087284,4
20866438,4
21029891,0
21029999,39
21070268,17
21088471,13
21074402,13
21083506,2
21092888,33
21073082,50
21091405,11
21096141,3
20987952,15
21021003,6
21021127,7
21031171,8
21040460,5
21054656,23
21104592,19
20977381,0
21036744,0
21103622,7
21108104,2
21056470,4
21111070,1
21013198,5
21091766,9
21097592,67
21106998,18
21112084,4
21021684,3
21067625,4
21072136,7
21118952,6
20995351,29
21032335,6
21058970,6
21077438,0
21086385,5
21131015,6
21057275,1
21079342,27
21117590,5
21157069,4
21053138,12
21056990,8
21089353,0
21170607,10
21133519,2
21172595,5
21140305,5
21148876,5
21176731,23
21176777,3
21104611,6
21118511,12
21176329,2
21029746,6
21122598,20
21167027,5
21180248,1
21180412,2
21185954,0
21109977,2
21131761,0
21187946,2
21028786,15
21047414,5
21074198,32
21192235,1
21178860,16
21201569,19
21206184,27
21206395,4
21043260,20
21043387,0
21060760,8
21073815,15
21110428,4
21174961,38
21206656,2
21211340,13
21165364,14
21192440,19
21206920,4
21206993,29
21215409,16
21215676,5
21220738,6
21203866,3
21203875,27
21223164,3
21228384,1
21220993,4
21233183,9
21233290,26
21137726,6
21173439,19
21177880,1
21237730,6
21204305,2
21213693,2
21246489,1
21230417,18
21230629,6
21230657,16
21240045,1
21240074,1
21252800,21
21224946,7
21235091,7
21245040,0
21255203,26
21149611,-2
21209447,-1
21250339,9
21260735,5
21270267,19
21170395,3
21180158,23
21180173,9
21269884,29
21115348,3
21161079,3
21239722,21
21248840,5
21271112,1
21136975,3
21149329,7
21204987,1
21278234,17
21278281,3
21250631,4
21279442,3
21269170,40
21282919,0
21117160,64
21165565,4
21184720,14
21253371,4
21272748,3
21286215,12
21214212,6
21240656,9
21240680,16
21272395,3
21286538,4
21286275,13
21286362,11
21291478,4
21298232,9
21303133,12
21286599,12
21309817,14
21309901,7
21108105,4
21116762,4
21144423,16
21168367,18
21203226,0
21309458,9
21238667,35
21317885,1
21317899,26
21269461,14
21269520,3
21277967,2
21277969,1
21338019,27
21346486,13
21306810,8
21360411,8
21360519,3
21314132,34
21318704,8
21361214,9
21361308,-1
21365761,2
21317476,22
21322034,5
21371802,23
21328140,5
21364480,26
21378130,9
21317981,4
21362950,35
21391578,8
21392226,10
21392370,19
21396279,0
21205652,31
21214868,50
21252888,19
21405267,10
21405457,38
21302389,10
21307137,8
21344378,2
21370728,15
21401047,19
21419508,1
21242143,49
21276217,6
21326274,11
21350331,1
21403323,10
21430151,16
21379554,6
21411686,9
21456739,3
21364895,8
21370086,9
21385818,7
21398766,19
21458908,7
21349021,51
21349030,7
21425546,14
21450060,16
21477210,6
21481682,6
21370431,12
21386101,36
21432222,6
21450086,13
21487329,26
21280071,5
21334934,3
21405204,0
21418726,12
21436831,18
21487617,23
21381097,7
21408737,7
21435768,18
21490194,9
21470193,22
21470464,4
21484209,6
21502149,3
21502335,383
21448001,5
21452925,27
21489701,9
21511646,13
21515917,9
21438647,1
21438697,14
21516683,31
21424524,35
21491156,2
21522319,4
21303706,23
21384664,18
21397809,9
21417014,84
21462406,2
21526863,1
21431958,0
21519226,10
21528687,14
21301125,4
21315708,6
21319996,21
21469431,12
21474239,10
21483125,4
21491896,-1
21564275,12
21504919,5
21561432,20
21575253,0
21332332,0
21350605,9
21577782,9
21459042,8
21508765,7
21589662,1
21589784,2
21537558,40
21561480,12
21592009,3
21606454,5
21500200,2
21556437,10
21588188,58
21588379,6
21607476,16
21499337,22
21584623,0
21584799,2
21617468,7
21606504,18
21619305,7
21545850,6
21578315,10
21592734,3
21634333,25
21587122,42
21614237,28
21624014,3
21644663,4
21519997,5
21596281,3
21625059,2
21630413,7
21645071,32
21650019,7
21647947,3
21652428,19
21653295,20
21663001,19
21575323,26
21640770,6
21668394,5
21559123,15
21624131,1
21670239,0
21529620,16
21553562,3
21557998,6
21633035,4
21669419,-1
21674266,24
21529092,10
21575571,3
21623593,20
21679678,20
21621673,3
21642694,12
21693064,18
21574478,17
21616951,22
21622007,5
21631313,119
21680733,0
21680927,12
21694327,11
21703382,5
21695108,11
21699585,20
21704383,5
21683473,2
21706078,7
21639768,1
21662673,3
21710289,36
21670459,223
21680573,39
21708339,25
21722066,8
21727317,2
21541303,6
21599820,9
21627421,3
21668635,10
21730294,2
21704449,0
21721495,44
21721542,8
21731176,7
21693139,20
21711606,0
21719240,11
21733302,0
21735493,18
21743656,1
21719567,4
21733417,2
21746087,15
21697666,2
21702477,4
21721119,29
21760103,17
21708256,19
21743267,2
21743301,3
21762321,2
21697199,16
21725557,8
21745143,5
21764128,14
21604674,48
21645320,9
21658832,18
21722432,4
21771566,3
21516255,1
21526209,3
21574698,4
21633791,32
21712139,13
21779328,12
21770428,9
21797437,3
21590343,1
21627225,17
21681084,23
21765428,15
21795761,3
21800972,5
21746294,5
21807929,11
21760208,2
21802899,3
21807658,4
21811832,3
21679836,13
21738034,29
21742662,33
21742777,2
21831557,6
21783079,17
21814049,10
21838205,4
21741259,10
21759169,1
21841834,6
21645774,2
21781247,-4
21806425,1
21820444,16
21850436,41
21855035,27
21555280,1
21718741,3
21854938,93
21739578,10
21753954,13
21787496,16
21796827,13
21814296,6
21871053,1
21812360,36
21821272,4
21874407,5
21884828,4
21842885,9
21865621,21
21887504,3
21764299,0
21779085,20
21797916,2
21887315,9
21830340,21
21854369,3
21886313,46
21895025,17
21788855,6
21819905,3
21896856,24
21852121,11
21881212,0
21885618,3
21903997,13
21849513,0
21890899,0
21910151,7
21766880,20
21827267,7
21879524,5
21907007,2
21911390,2
21871454,2
21876269,1
21918539,9
21901999,9
21925671,30
21878560,37
21905377,-1
21914805,7
21919089,2
21934089,1
21906596,5
21938850,39
21786272,12
21795340,21
21868544,13
21927377,15
21941731,8
21846792,12
21893172,0
21947455,0
21935829,0
21945082,0
21958829,2
21956566,3
21964874,21
21944202,17
21970848,3
21969954,8
21983554,6
21922486,0
21977598,23
21991223,17
21905942,4
21962230,6
21966770,3
21999470,0
22008487,28
21929794,9
21999750,0
22004435,17
22014855,2
21893401,20
21931846,1
21963923,6
21964111,2
21981796,16
22024631,7
21975012,2
22021518,5
22021651,9
22026100,3
21926083,18
21926225,4
21941293,2
22041316,6
21946125,18
21955475,4
22033083,3
22056147,10
22031128,7
22068864,1
22063188,6
22077231,2
21981430,6
21985909,15
21990619,5
21990754,8
22010565,2
22049395,16
22082181,5
22037766,1
22043111,16
22060261,1
22087005,36
22018776,13
22023387,6
22065698,38
22098493,33
21964899,1
21970406,20
21984576,1
22107788,2
22044470,10
22098584,40
22113456,11
22005250,4
22048179,12
22048228,9
22091367,5
22124663,14
21987746,3
22010904,6
22038065,12
22042638,5
22080894,8
22136242,10
21937586,14
22125865,7
22155832,32
22155837,3
22165024,37
22148538,1
22153078,5
22165953,16
22179301,20
21990123,8
21994590,10
22152019,-3
22181487,5
22147457,3
22191954,10
22192133,15
22185683,4
22194409,2
22005698,5
22044970,1
22097129,6
22130214,52
22169081,3
22209734,0
22195493,4
22200300,3
22227839,13
22237265,2
22237357,15
22064977,9
22129420,14
22220444,38
22238467,0
22117412,0
22126299,28
22230748,4
22253551,2
22207936,14
22221427,3
22225777,2
22263291,27
22150950,13
22169325,7
22221277,17
22245050,12
22275855,12
22236978,3
22246477,4
22255579,45
22290570,55
22246011,2
22250574,3
22301922,0
22310896,6
22146823,10
22169888,27
22311516,47
22252904,6
22253074,2
22275079,10
22326307,17
22336075,13
22271260,0
22297964,8
22336352,7
22229088,10
22243651,18
22347306,3
22071198,22
22142603,3
22147798,0
22188215,3
22234619,3
22248730,13
22253211,6
22320746,5
22348905,3
22158278,8
22250067,6
22254375,19
22262344,6
22381790,11
22360215,7
22364886,1
22378736,-2
22388452,23
22299963,6
22313829,7
22313965,3
22390655,23
22323917,1
22339041,1
22399766,7
22373630,5
22410780,3
22420118,5
22092118,6
22140344,10
22384364,26
22421857,26
22276503,5
22294181,16
22294235,-1
22335095,16
22416403,8
22430503,8
22102815,41
22255640,16
22328610,2
22431979,3
22122139,5
22145776,5
22196162,8
22273362,34
22327758,89
22327776,5
22397861,32
22443425,41
22300375,39
22346680,3
22364230,51
22405762,10
22470411,3
22404114,3
22453707,8
22490842,16
22435061,3
22493736,10
22242422,5
22277633,2
22296496,8
22361005,7
22365836,5
22422089,2
22467967,16
22496838,7
22294112,7
22298890,12
22332031,10
22508922,1
22365370,10
22391778,6
22461663,8
22481540,15
22517896,5
22442261,6
22488825,-1
22525178,21
22515592,-1
22515699,13
22528696,2
22528784,7
22388519,45
22407367,12
22420738,8
22447930,-1
22480302,12
22526146,7
22564817,5
22516818,16
22557559,11
22580141,3
22541455,44
22566072,7
22579943,13
22446445,2
22524760,27
22561989,13
22592226,7
22400449,0
22429003,51
22519058,11
22532806,20
22577075,3
22600528,0
22597223,13
22607661,22
22414109,14
22459164,14
22529265,24
22542162,8
22615057,3
22549489,2
22607887,-1
22643177,15
22623865,7
22660191,1
22443487,18
22483877,1
22488393,25
22670817,5
22498893,14
22533061,6
22573292,1
22610400,32
22678461,7
22454839,19
22464049,40
22604305,10
22666163,13
22682970,7
22571848,13
22632713,16
22646031,10
22690877,58
22663484,7
22709067,0
22727711,1
22687771,7
22704997,5
22715303,9
22769474,19
22505674,12
22601364,3
22693509,6
22767098,25
22771679,54
22443918,2
22552102,0
22628922,6
22679005,3
22776751,24
22677210,11
22701405,59
22725266,23
22777734,19
22741943,4
22774652,1
22783268,3
22697440,19
22725537,72
22790767,-1
22641074,13
22737836,-3
22747193,22
22812488,28
22665835,0
22745425,0
22791667,4
22818645,9
22520274,34
22602166,2
22694884,36
22704451,11
22821271,2
22724952,8
22790305,0
22799001,5
22830310,21
22589245,42
22603153,5
22622241,7
22626970,0
22832410,0
22634446,6
22717136,2
22833893,1
22786068,11
22804409,2
22836613,-1
22778640,9
22839254,12
22843504,2
22769641,7
22844022,17
22849009,4
22858501,19
22868445,27
22653993,8
22658185,3
22749570,3
22781569,2
22842463,7
22884401,0
22588163,2
22614758,2
22641904,2
22655438,1
22660608,0
22711364,9
22728508,13
22800624,46
22892706,5
22872525,10
22886353,6
22899466,5
22854632,0
22891023,7
22914753,17
22849666,0
22882927,10
22892120,57
22919259,7
22920046,0
22924825,45
22948006,20
22952676,15
22962869,14
22994871,10
22822406,29
22905581,21
22919412,0
23005600,3
22916667,4
22949295,-1
22968406,34
23006804,30
22825706,29
22870196,33
22892890,17
22939558,3
23027068,4
22875636,19
22889338,29
22907742,5
23033614,8
22824190,5
22828109,3
22846897,23
22861503,4
22910796,2
23034879,24
22914927,14
22955916,7
22975031,19
23007551,9
23073633,18
23052680,-1
23067320,7
23076570,9
22982647,6
23003874,-1
23081158,12
22771826,5
22776544,8
22776653,5
22866901,28
22932228,7
22932364,25
23006683,124
23099860,8
23085723,1
23101260,12
23102010,7
23115291,19
22991938,6
23094374,66
23118916,10
22844560,16
22853669,4
22895465,20
22959449,2
23065179,1
23121146,20
23014924,1
23072786,14
23167637,4
23106334,1
23120807,10
23168494,20
23172643,13
23125959,27
23130763,9
23130795,24
23176697,34
22996437,4
23034334,2
23163863,-1
23202516,22
23016057,13
23095341,22
23218929,1
23219033,3
23046257,25
23046384,31
23083576,9
23108126,3
23152900,7
23272839,21
23070266,4
23117731,13
23136759,2
23276769,2
23175006,2
23190280,8
23242533,22
23287067,9
23196727,0
23230569,29
23239283,9
23284805,35
23294091,10
23298615,23
23292983,0
23327850,2
23212681,8
23226233,1
23253506,17
23262351,4
23322024,3
23335970,11
23340968,37
23327920,5
23359572,4
23285558,11
23299654,8
23375043,26
23379318,9
23378208,9
23382627,8
23165426,38
23196138,8
23283080,2
23392763,11
22899475,4
23009501,44
23103567,10
23293572,18
23411408,13
23281594,10
23341781,7
23377648,8
23412152,5
23160743,16
23293782,5
23396398,16
23416448,40
23466479,14
23256536,30
23314652,12
23314928,12
23393707,29
23474054,33
23403223,-2
23419059,16
23424040,3
23429046,45
23475405,3
23207896,3
23265112,15
23283360,7
23381561,53
23394773,2
23476978,10
23362842,8
23477859,11
23407821,8
23446635,8
23472759,17
23481061,52
23389098,12
23450424,1
23450494,25
23488101,1
23497855,12
23439895,6
23500269,0
23109704,9
23266545,12
23432651,15
23456742,3
23466951,7
23527941,20
23532323,0
23263380,64
23317092,7
23321542,10
23507885,5
23540022,0
23153230,6
23220395,12
23316532,6
23470607,27
23534516,18
23543825,8
23420293,14
23450007,7
23496546,5
23496751,4
23564995,16
23501329,7
23523806,13
23571578,18
23489920,21
23521839,13
23585765,35
23564607,5
23593892,7
23502198,8
23584563,0
23597913,4
23505875,22
23548835,3
23580509,15
23590396,3
23599667,17
23310661,8
23337972,16
23424594,-1
23622993,5
23508925,5
23514157,36
23563960,13
23600775,3
23639195,0
23506429,4
23520684,10
23563669,4
23639815,21
23484098,23
23632238,8
23649813,2
23673182,9
23673184,3
23601842,11
23666611,1
23686118,18
23093327,7
23379518,30
23412938,10
23485056,3
23597432,14
23703778,6
23651751,0
23688688,6
23692470,14
23707036,10
23715170,37
23773024,30
23645833,13
23702982,0
23703040,10
23787429,6
23721866,14
23735282,0
23808967,5
23854154,7
23796019,7
23800165,4
23863264,5
23631675,5
23731517,124
23768152,16
23813961,3
23869177,4
23658228,2
23813369,33
23822491,10
23893497,155
23898113,14
23624038,10
23788096,22
23807162,-1
23875648,8
23900147,5
23673186,6
23677765,2
23773275,26
23926861,4
23553446,10
23665993,16
23784128,1
23928619,2
23858604,27
23872009,1
23945427,0
23716909,10
23775272,8
23862119,33
23912285,3
23925067,0
23957730,33
23796414,4
23796448,29
23919486,5
24009876,13
23881891,8
23978361,8
24005974,1
24010526,1
23846709,23
23944657,13
23976445,15
23980929,60
24016714,16
23632914,5
23795595,23
24013210,21
24025409,126
23487257,6
23513768,9
23638431,15
23746855,31
23984629,9
24026510,91
24026609,14
23917327,32
24002819,86
24002823,23
24027116,66
23663299,14
23725312,14
23862406,24
24028093,2
23791787,3
23910553,33
23932061,103
24015506,43
24030814,40
23780432,23
23844667,61
23978828,31
23996726,8
24024376,68
24033294,8
24014919,49
24019820,30
24034300,23
24043532,40
24009598,37
24036821,11
24050633,16
24069197,12
24078503,23
24005342,10
24010109,34
24024116,9
24070726,30
24089320,7
24078535,74
24091869,36
24048729,18
24094620,11
23928526,2
23964726,15
23994273,8
24003191,41
24052293,11
24094158,53
24026320,26
24081004,10
24095797,3
24100408,1
23978028,7
23986724,14
24016527,24
24061063,18
24115678,6
24047991,102
24057171,33
24111009,18
24133695,18
24118098,6
24135682,13
23733734,3
23846324,16
24022582,89
24068866,11
24136040,19
24093561,37
24093612,19
24098520,5
24116271,45
24125099,3
24139578,1
24045245,46
24073269,55
24113126,50
24123312,14
24128441,3
24142829,41
24147026,10
23939800,8
24029667,10
24029873,55
24048430,19
24095189,2
24099136,9
24137212,23
24150621,13
24113939,11
24118918,26
24142541,22
24150932,15
24038087,26
24078597,27
24092346,17
24110520,32
24162051,124
24121046,18
24157940,4
24172593,31
24186648,43
24045417,35
24172180,8
24189068,46
24189193,9
24189237,25
24119714,4
24129710,20
24148048,4
24190351,17
24166878,33
24202962,5
24208139,4
24222640,11
24222644,53
24173463,93
24181699,14
24199595,3
24223768,7
24067507,48
24081665,52
24085777,18
24188050,23
24224851,23
24206349,1
24219573,19
24233589,17
24107833,31
24153897,6
24167909,21
24239923,9
24014800,23
24037841,10
24147331,36
24247263,18
24216465,1
24243253,13
24247490,8
24208941,10
24212686,-3
24308975,38
24270411,6
24292514,37
24337791,9
24252645,10
24297616,1
24349731,26
24272184,28
24340293,4
24361598,5
24322221,10
24335925,20
24376789,7
24215117,36
24251259,15
24284342,7
24347340,5
24378668,5
24346872,3
24355760,3
24382580,24
24386771,25
24309526,41
24336187,9
24340450,8
24380681,12
24395105,20
24228487,2
24232877,2
24250938,51
24296571,121
24310324,30
24395453,19
24266313,25
24266467,9
24302431,14
24439526,6
24444062,2
24399294,3
24458923,36
24395542,11
24413766,17
24458616,3
24467408,14
24477035,81
24402000,24
24402047,1
24475150,36
24479847,8
24457408,11
24470166,7
24488891,22
24476805,23
24481399,17
24495542,16
24398041,33
24452447,2
24482822,100
24482825,13
24501086,15
24300885,8
24306335,11
24405561,49
24468831,15
24504827,6
24339145,34
24357108,11
24527402,21
24468310,8
24468336,38
24580262,13
24518418,5
24559625,4
24581517,30
24084941,28
24159627,48
24418884,16
24463678,12
24485681,9
24566847,10
24589932,26
24510219,49
24533380,33
24567433,20
24599785,16
24195310,12
24217586,61
24380442,6
24496201,19
24603559,34
24644802,20
24595460,17
24627902,8
24657326,15
24506247,10
24584779,9
24638376,15
24652074,13
24693731,5
24235974,32
24277848,21
24391462,89
24575212,-3
24693248,5
24693440,1
24706544,7
24631909,109
24632076,6
24660096,17
24701075,36
24701091,1
24714566,12
24264562,20
24371957,8
24396659,20
24427284,16
24553790,9
24721305,19
24598577,14
24621067,23
24625687,16
24639136,15
24677414,8
24718824,12
24727428,6
24526801,15
24531391,11
24592647,9
24726105,13
24730117,8
24248576,5
24451868,5
24687140,10
24695992,3
24709244,9
24754005,18
24484817,50
24512112,32
24675340,4
24757849,12
24739198,34
24743769,22
24748501,3
24776342,6
24785713,24
24669350,4
24723394,4
24790358,-1
24799533,1
24557794,0
24647003,4
24678661,15
24795035,32
24822076,3
24285508,12
24290149,0
24316705,48
24403732,3
24844568,9
24857822,1
24857858,2
24746552,15
24814646,15
24837595,2
24863185,17
24876944,24
24890675,3
24895170,4
24625936,37
24736543,2
24855159,14
24885904,10
24912377,4
24707270,6
24752485,2
24812230,0
24852219,116
24917832,13
24797485,11
24825123,8
24855438,5
24883956,1
24928908,10
24933858,4
24899699,15
24943991,5
24872842,1
24932080,4
24984913,4
24961797,12
24987000,19
24991803,14
24952312,25
24961127,5
24969245,5
24988054,5
24992980,75
24723712,20
24769379,4
24778725,10
24914513,1
24990224,2
24999312,2
24929212,0
24991018,62
24996163,10
25013638,86
24883987,4
24919907,74
24939623,24
25009437,30
25022825,8
24687313,36
24687375,21
24697429,6
24724138,7
25025779,10
25066699,24
24526166,4
24699327,24
24712246,2
25057451,5
25088225,2
24987784,2
25001479,23
25055313,10
25094583,36
24741816,15
24831580,3
24853847,37
24911447,10
25102593,2
25036799,2
25036895,21
25112078,8
24872995,25
24945709,4
25125329,10
24808043,8
24875414,6
24907140,8
25129233,3
25025102,37
25043323,8
25181439,31
24996723,27
25027462,39
25164313,14
25190976,1
25025409,23
25135897,37
25172311,4
25198442,3
25095182,1
25108420,6
25112510,19
25201131,6
24830890,10
25020895,4
25038225,5
25146404,0
25211090,6
24804453,27
24813094,2
24892035,26
25034497,11
25213152,35
25080500,14
25135595,5
25216460,2
25147394,9
25187349,1
25209302,6
25244631,28
25189427,16
25203501,7
25239933,14
25278821,23
25143938,17
25144096,3
25223407,20
25254016,23
25281467,2
25256353,9
25300690,3
25229460,2
25260172,25
25301034,5
25362942,9
25061237,10
25144400,10
25290794,0
25371926,36
25279000,13
25306870,12
25311613,28
25350411,6
25377177,30
25031874,4
25052729,13
25263360,11
25398331,1
25046187,7
25229916,9
25344879,16
25408257,21
25348877,23
25352930,39
25451001,33
25235896,21
25273075,10
25369912,2
25392722,14
25471715,14
25209808,2
25223058,28
25275901,21
25329333,2
25387436,10
25396299,17
25483410,40
25284090,2
25436742,29
25533147,10
25116522,9
25188101,2
25201365,81
25388444,19
25397219,4
25559549,6
25490007,4
25559837,8
25486583,31
25500353,12
25561322,4
25286967,4
25312766,8
25465215,16
25575073,33
25152326,6
25209990,2
25491090,6
25537614,105
25599943,12
25573034,14
25600071,26
25636400,13
25664146,12
25381338,24
25404485,3
25657596,30
25675943,12
25608659,5
25713718,4
25409175,5
25579736,11
25707558,6
25717340,1
25368870,2
25400555,11
25497928,51
25705067,17
25718779,9
25143083,3
25193488,44
25269679,1
25440637,0
25449469,4
25719620,15
25311011,19
25328615,22
25495629,9
25512955,11
25565716,1
25709324,41
25790543,11
25591389,9
25700971,15
25798977,11
25545982,11
25618606,5
25702884,18
25840720,26
25716001,-5
25748683,19
25829143,5
25845855,7
25851029,9
25686904,11
25734743,9
25818197,16
25846459,11
25873092,1
25633139,14
25638335,3
25642966,6
25660936,20
25764459,15
25884711,4
25391207,5
25665141,20
25760484,2
25815068,42
25837539,21
25906628,20
25747802,4
25756413,17
25855428,6
25910387,63
25933532,3
25947146,33
25937000,7
25964076,16
25720595,34
25826752,5
25902288,40
25981156,30
25580078,9
25665642,12
25843515,9
25984226,2
26003352,5
25840643,33
25896559,18
25923099,7
25927914,4
26009639,20
25704171,38
25754395,18
25905086,8
26010257,5
25797339,35
25849015,24
25853947,39
26013802,8
25436312,13
25630611,102
25818845,112
25927604,28
26070827,3
25929252,-3
25984658,7
26069874,37
26096402,40
26047013,12
26082128,15
26101120,13
25821809,4
25981890,45
26093139,7
26102153,13
25248598,45
25336124,44
25495042,276
25684167,23
25738234,5
25799671,5
26104692,3
25916841,21
25951274,47
25996484,27
26137834,7
26143315,43
26161429,9
26170625,4
25736700,40
25741114,17
25858400,2
25952907,23
26010791,19
26110643,63
26191463,17
26143591,47
26260950,1
26228729,2
26243364,8
26267032,11
25978746,28
25988241,8
26029440,18
26061411,15
26156561,33
26281322,20
25952250,17
25956837,17
26191228,6
26319551,7
25925481,28
25935848,11
26112150,27
26211573,19
26336138,18
26324486,21
26346917,21
26355486,9
26107188,10
26189404,17
26281979,10
26393445,2
26121827,30
26169136,7
26362555,19
26411480,5
25994219,10
26099111,12
26324050,54
26410420,58
26419161,53
26424621,10
26176476,5
26368178,15
26432123,66
26436463,30
26424403,-1
26442135,8
26373850,28
26378351,31
26409460,12
26445755,3
26376253,3
26447923,24
25886011,3
25954377,7
26095051,49
26165263,11
26455076,1
25915846,13
25948191,15
26117753,3
26185687,15
26207846,20
26478246,36
26399783,10
26439572,21
26489418,1
26494305,10
26203725,34
26299149,11
26369834,6
26516442,43
26140192,9
26174013,15
26236967,5
26406586,18
26433306,13
26492522,5
26519248,22
26498899,3
26529950,5
26547816,14
26539445,35
26548354,46
26345407,11
26504846,30
26509180,44
26549379,16
26562033,31
26571326,0
26459911,60
26477692,9
26539727,10
26572048,20
26469332,29
26473854,16
26522806,30
26562366,15
26579912,6
26459525,6
26464326,23
26516825,1
26595886,-1
26612648,8
26630985,42
26648227,44
26653052,10
26657334,3
26666143,48
26502338,8
26613971,52
26721683,16
26635841,14
26690480,10
26742420,9
26628562,26
26638089,27
26804198,20
26347412,17
26451749,4
26568845,5
26823237,1
26757659,1
26807763,24
26847411,26
26852138,8
26494082,57
26554600,10
26661212,3
26739778,19
26838177,1
26895370,3
26581112,8
26594881,12
26671412,8
26925058,4
26350314,2
26508934,17
26638238,85
26773767,40
26825729,2
27043611,0
26556436,45
26601163,11
26647152,11
26993903,18
27079066,89
26446346,46
26465048,2
26510930,24
26626040,5
26720090,29
26905511,2
27087483,8
26431147,4
26686948,10
26709537,2
26732952,27
26867795,6
27129829,15
26930216,0
27067516,1
27132864,22
26742580,9
26863230,17
26966652,9
27203817,18
26935742,0
27278966,25
27297067,6
26894718,102
27018471,-3
27040924,30
27223228,11
27319495,9
27056864,33
27182023,36
27272454,11
27324020,20
26534071,2
26978356,13
27041575,5
27258149,4
27374933,79
26557581,33
26561579,42
26675490,4
26763298,20
26992193,5
27394016,14
27087730,10
27344045,12
27394710,9
26997109,36
27142206,13
27188689,33
27494086,5
27134680,1
27194805,0
27496055,30
27534953,4
27329929,6
27352672,39
27434382,1
27543776,8
27233800,31
27389954,45
27511487,18
27597632,7
27652628,8
27483302,19
27519836,6
27709723,8
27459746,11
27564307,3
27640633,75
27719439,4
27404068,23
27507715,20
27583346,12
27845069,15
27354812,36
27930160,0
26959343,12
27010548,10
27645103,17
27645202,47
27675717,6
27895108,2
27930702,21
26870698,21
27614574,9
27880607,31
27981789,9
27588965,15
27709238,8
27752210,2
27839105,27
27912917,31
28009716,5
27425547,6
27502608,34
27805133,10
28082581,87
27747072,16
28019407,7
28107123,29
26676613,10
26737113,17
26800963,30
27054737,7
27293960,46
27509958,5
27537578,13
28117477,29
27999235,20
28209536,14
28262360,2
28170520,14
28174893,24
28272933,13
28285813,9
27570516,12
27583937,19
27781956,0
28042426,4
28296517,8
28192650,19
28320438,10
28325277,15
28113484,3
28284765,0
28346177,4
28253681,41
28349392,30
28385685,16
27874855,38
27911066,4
28240777,13
28407913,8
28342736,23
28592400,0
28065930,16
28140012,42
28195564,33
28217436,46
28678466,14
28309915,0
28319064,44
28694386,-1
28831854,41
27787487,16
27925716,19
28008970,17
28727845,20
28902374,14
27981545,34
28421547,25
28553904,48
28918069,8
28922881,5
27718713,5
28138864,14
28537841,2
28868071,11
28929637,66
28465706,45
28538918,20
28572833,147
29025961,10
28613783,5
28753473,2
29100877,21
28651846,-4
29149169,12
29162881,64
26927585,34
26955285,11
27032622,29
27665531,-1
28911634,52
29191957,13
27355361,14
28672883,16
29296650,6
27421134,23
27768033,19
28267809,63
28406397,-1
29323244,29
29305232,36
29333335,17
29471243,11
29647919,39
29647960,50
28392554,92
28431288,11
28785715,17
29960916,2
28580845,20
29769988,73
30172605,24
30269461,9
29625133,10
29763557,14
29876185,6
30412951,32
30492623,45
28432401,33
28486891,42
28535603,19
28889826,46
30518750,17
29435377,39
29499815,6
29717151,21
30068298,5
30539772,16
28573860,32
28628225,21
28921701,115
29198327,5
30540632,30
29316482,18
29328292,11
29391421,27
30045417,11
30591706,22
29117759,6
29150184,30
29356796,37
30739460,30
30743408,60
29756194,15
30047169,2
30798329,8
30895286,11
30812777,54
31233279,36
31297246,29
29963634,3
30951147,19
31016660,226
31029314,16
31581666,90
28931640,16
30328994,29
30418481,27
30494050,32
31835033,20
31900008,32
29894154,33
30024910,32
31056634,30
31922055,17
30824009,26
31079081,49
31276220,8
32056324,39
29911143,185
30398247,65
30537413,77
30727099,16
30904138,31
32084607,14
32228979,26
32690086,8
31484742,37
33155331,283
33660712,7
31671571,23
33369656,18
34062595,267
35925494,27
34346436,33
31670285,13
32453806,20
32607257,13
33139754,11
30311355,57
30564588,16
29574732,16
30123609,37
32491188,72
32457657,69
33364694,4
31972968,65
32798816,25
32880722,37
30931692,12
32572399,79
34215395,6
30556605,5
31026754,113
28910864,26
29125229,10
31401890,74
32047660,44
29294015,19
29339293,26
29530232,22
30818391,151
31452435,54
31792663,7
4,386
19,199
2871,43
2873,40
2914,37
3163,14
4306,28
4519,0
4529,18
4545,37
4724,83
6369,11
6578,107
6612,32
6658,82
42,185
85,67
88,64
10688,29
10752,143
9272,70
9304,122
9376,46
9589,37
9632,23
1261,44
1383,157
1607,102
1973,80
11915,105
12039,6
4911,19
5102,11
5482,21
13941,32
14008,52
14155,32
6816,61
13725,44
8604,16
8790,25
9104,24
16340,34
7592,9
17225,8
17370,17
17576,24
17586,28
17732,89
234,46
18418,45
18450,304
18538,80
18764,46
18783,118
12896,21
13055,88
19746,45
19758,61
19790,8
20047,79
20156,151
845,78
1037,20
1069,38
1156,31
11043,32
11088,43
20840,5
21027,165
15139,16
15204,13
15326,6
24450,19
24542,43
14318,17
14378,24
23930,64
24045,58
24216,82
24221,87
24241,10
5600,37
6184,23
25041,12
25192,16
25259,193
8050,33
8128,13
